ID,FoodGroup,Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA,category
43046,Sweets,"Candies, nougat, with almonds",398,3.33,1.67,92.39,44.97,3.3,0,0.02,0.01,0.3,2.77,5,0.478,0.148,0.013,32,0.134,0.59,32,0.304,55,2.6,0.42,0,0.011764706,0.004166667,0.003333333,0.184666667,0.0125,0.029875,0.113846154,0.010833333,0.026666667,0.000148889,0.076190476,0.078571429,0.047272727,0.038181818,Weight_Gain
14599,Beverages,"Beverages, Powerade Zero Ion4, calorie-free, assorted flavors",0,0,0,0,0,0,0,0.056,0.17,2.5,0.57,0,0.845,0,0.011,2,0.006,0.05,1,0,0,0,0.01,0,0.032941176,0.070833333,0.027777778,0.038,0,0.0528125,0,0.009166667,0.001666667,6.67E-06,0.002380952,0,0,0.000909091,Muscle_Gain
6374,"Soups, Sauces, and Gravies","CAMPBELL'S Red and White, Vegetable Soup, condensed",79,3.17,0.4,16.67,5.56,2.4,0,0,0,0,0,0,0,0,0,16,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,General_Food
11693,Vegetables and Vegetable Products,"Tomatoes, crushed, canned",32,1.64,0.28,7.29,4.4,1.9,11,0.15,0,9.2,1.25,13,1.222,0.052,0.075,34,0.183,1.3,20,0.183,32,0.6,0.27,0.012222222,0.088235294,0,0.102222222,0.083333333,0.0325,0.076375,0.04,0.0625,0.028333333,0.000203333,0.047619048,0.045714286,0.010909091,0.024545455,General_Food
3159,Baby Foods,"Babyfood, fruit, pears and pineapple, junior",44,0.3,0.2,11.4,7.36,2.6,2,0.013,0,16.8,0.08,3,0.183,0.023,0.024,10,0.105,0.21,7,0,10,0.4,0.13,0.002222222,0.007647059,0,0.186666667,0.005333333,0.0075,0.0114375,0.017692308,0.02,0.008333333,0.000116667,0.016666667,0.014285714,0.007272727,0.011818182,General_Food
15066,Finfish and Shellfish Products,"Fish, pollock, Alaska, raw",56,12.19,0.41,0,0,0,3,0.069,1.63,0,0.49,3,0.653,0.08,0.03,15,0.031,0.22,16,0.011,284,15.9,0.31,0.003333333,0.040588235,0.679166667,0,0.032666667,0.0075,0.0408125,0.061538462,0.025,0.0125,3.44E-05,0.038095238,0.405714286,0.289090909,0.028181818,Muscle_Gain
19020,Snacks,"Snacks, granola bars, soft, uncoated, plain",443,7.4,17.2,67.3,0,4.6,0,0.1,0.39,0,0,24,0.515,0.165,0.295,105,0.27,2.56,74,1.53,230,16.2,1.5,0,0.058823529,0.1625,0,0,0.06,0.0321875,0.126923077,0.245833333,0.0875,0.0003,0.176190476,0.328571429,0.294545455,0.136363636,Weight_Gain
10200,Pork Products,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, braised",211,27.95,10.14,0,0,0,2,0.331,0.44,0.3,0.21,4,4.519,0.258,0.549,5,0.074,0.99,19,0.01,173,45.4,2.16,0.002222222,0.194705882,0.183333333,0.003333333,0.014,0.01,0.2824375,0.198461538,0.4575,0.004166667,8.22E-05,0.045238095,0.247142857,0.825454545,0.196363636,General_Food
4691,Fats and Oils,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",717,0.16,80.71,0.7,0,0,819,0.009,0.1,0.2,9,1,0.023,0.037,0.01,3,0,0.06,3,0,5,0,0,0.91,0.005294118,0.041666667,0.002222222,0.6,0.0025,0.0014375,0.028461538,0.008333333,0.0025,0,0.007142857,0.007142857,0,0,Weight_Gain
11279,Vegetables and Vegetable Products,"Okra, cooked, boiled, drained, without salt",22,1.87,0.21,4.51,2.4,2.5,14,0.187,0,16.3,0.27,46,0.871,0.055,0.132,77,0.085,0.28,36,0.294,32,0.4,0.43,0.015555556,0.11,0,0.181111111,0.018,0.115,0.0544375,0.042307692,0.11,0.064166667,9.44E-05,0.085714286,0.045714286,0.007272727,0.039090909,General_Food
6221,"Soups, Sauces, and Gravies","PREGO Pasta, Chunky Garden Mushroom Supreme Italian Sauce, ready-to-serve",69,1.54,2.31,10,7.69,2.3,0,0,0,1.8,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,General_Food
18283,Baked Products,"Muffins, oat bran",270,7,7.4,48.3,8.22,4.6,0,0.161,0.01,0,0.66,139,0.42,0.095,0.262,63,0.33,4.2,157,2.63,376,11,1.84,0,0.094705882,0.004166667,0,0.044,0.3475,0.02625,0.073076923,0.218333333,0.0525,0.000366667,0.373809524,0.537142857,0.2,0.167272727,Weight_Loss
10920,Pork Products,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, heated, pan-broil",155,19.85,7.78,1.41,1.03,0,11,0.427,0.44,0,0.15,2,4.855,0.177,0.374,11,0.131,0.9,19,0.022,250,23.8,2.16,0.012222222,0.251176471,0.183333333,0,0.01,0.005,0.3034375,0.136153846,0.311666667,0.009166667,0.000145556,0.045238095,0.357142857,0.432727273,0.196363636,General_Food
35146,American Indian/Alaska Native Foods,"Stew, mutton, corn, squash (Navajo)",103,8.62,4.34,7.27,0.61,1.7,0,0.108,1.16,0,0.37,0,2,0.11,0.03,38,0.063,1.21,21,0.087,111,8.4,1.87,0,0.063529412,0.483333333,0,0.024666667,0,0.125,0.084615385,0.025,0.031666667,7.00E-05,0.05,0.158571429,0.152727273,0.17,General_Food
28066,Baked Products,"KEEBLER, CLUB, Minis Multigrain Crackers",470,7.3,19.8,67.4,10.7,3.7,0,0.1,0,0,0,0,3.1,0.26,0.38,0,0,4.5,39,0,221,0,1.3,0,0.058823529,0,0,0,0,0.19375,0.2,0.316666667,0,0,0.092857143,0.315714286,0,0.118181818,Weight_Gain
5182,Poultry Products,"Turkey from whole, light meat, meat and skin, cooked, roasted",177,29.55,5.57,0.05,0,0,10,0.767,0.5,0,0.07,9,11.608,0.213,0.035,11,0.068,0.8,32,0.012,230,29.3,1.76,0.011111111,0.451176471,0.208333333,0,0.004666667,0.0225,0.7255,0.163846154,0.029166667,0.009166667,7.56E-05,0.076190476,0.328571429,0.532727273,0.16,General_Food
23007,Beef Products,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",215,20.28,14.19,0,0,0,4,0.576,1.7,0,0.2,3,5.136,0.175,0.052,23,0.047,1.73,10,0.002,188,19.2,3.43,0.004444444,0.338823529,0.708333333,0,0.013333333,0.0075,0.321,0.134615385,0.043333333,0.019166667,5.22E-05,0.023809524,0.268571429,0.349090909,0.311818182,General_Food
13423,Beef Products,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",181,26.57,7.53,0,0,0,0,0.349,1.36,0,0.37,8,4.483,0.133,0.067,7,0.069,2.15,18,0.009,169,26.5,4.53,0,0.205294118,0.566666667,0,0.024666667,0.02,0.2801875,0.102307692,0.055833333,0.005833333,7.67E-05,0.042857143,0.241428571,0.481818182,0.411818182,General_Food
12665,Nut and Seed Products,"Nuts, almonds, oil roasted, lightly salted",607,21.23,55.17,17.68,4.55,10.5,0,0.118,0,0,25.97,0,3.665,0.781,0.092,291,0.955,3.68,274,2.46,466,4.1,3.07,0,0.069411765,0,0,1.731333333,0,0.2290625,0.600769231,0.076666667,0.2425,0.001061111,0.652380952,0.665714286,0.074545455,0.279090909,Weight_Gain
10185,Pork Products,"Pork, cured, ham, extra lean and regular, canned, roasted",167,20.94,8.43,0.49,0,0,0,0.4,0.83,0,0.25,5,5.032,0.251,0.961,7,0.078,1.07,20,0.026,221,26.6,2.32,0,0.235294118,0.345833333,0,0.016666667,0.0125,0.3145,0.193076923,0.800833333,0.005833333,8.67E-05,0.047619048,0.315714286,0.483636364,0.210909091,General_Food
5362,Poultry Products,"Chicken, broiler, rotisserie, BBQ, wing meat and skin",257,23.42,18.04,0.6,0.6,0,26,0.212,0.45,0,0.12,8,7.454,0.161,0.078,33,0.057,0.93,23,0.01,251,38.2,1.57,0.028888889,0.124705882,0.1875,0,0.008,0.02,0.465875,0.123846154,0.065,0.0275,6.33E-05,0.054761905,0.358571429,0.694545455,0.142727273,General_Food
2048,Spices and Herbs,"Vinegar, cider",21,0,0,0.93,0.4,0,0,0,0,0,0,0,0,0,0,7,0.008,0.2,5,0.249,8,0.1,0.04,0,0,0,0,0,0,0,0,0,0.005833333,8.89E-06,0.011904762,0.011428571,0.001818182,0.003636364,General_Food
18066,Baked Products,"Bread, wheat bran",248,8.8,3.4,47.8,9.68,4,0,0.176,0,0,0.32,161,4.402,0.287,0.397,74,0.221,3.07,81,1.668,185,31,1.35,0,0.103529412,0,0,0.021333333,0.4025,0.275125,0.220769231,0.330833333,0.061666667,0.000245556,0.192857143,0.264285714,0.563636364,0.122727273,Weight_Loss
21084,Fast Foods,"Fast foods, taco salad with chili con carne",111,6.67,5.03,10.18,0,0,99,0.2,0.28,1.3,0,43,0.97,0.19,0.06,94,0.115,1.02,20,0.129,59,2.9,1.26,0.11,0.117647059,0.116666667,0.014444444,0,0.1075,0.060625,0.146153846,0.05,0.078333333,0.000127778,0.047619048,0.084285714,0.052727273,0.114545455,General_Food
16075,Legumes and Legume Products,"Lima beans, thin seeded (baby), mature seeds, cooked, boiled, without salt",126,8.04,0.38,23.31,0,7.7,0,0.078,0,0,0,150,0.66,0.055,0.161,29,0.215,2.4,53,0.585,127,4.9,1.03,0,0.045882353,0,0,0,0.375,0.04125,0.042307692,0.134166667,0.024166667,0.000238889,0.126190476,0.181428571,0.089090909,0.093636364,Weight_Loss
12169,Nut and Seed Products,"Seeds, sesame butter, paste",586,18.08,50.87,24.05,0,5.5,3,0.816,0,0,0,100,6.7,0.2,0.24,960,4.214,19.2,362,2.54,659,35.5,7.29,0.003333333,0.48,0,0,0,0.25,0.41875,0.153846154,0.2,0.8,0.004682222,0.861904762,0.941428571,0.645454545,0.662727273,Weight_Gain
10935,Pork Products,"Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted",191,24.39,9.35,0.64,0.64,0,1,0.44,0.58,0,0.33,1,6.885,0.298,0.46,7,0.158,1.42,22,0.026,257,23.4,2.59,0.001111111,0.258823529,0.241666667,0,0.022,0.0025,0.4303125,0.229230769,0.383333333,0.005833333,0.000175556,0.052380952,0.367142857,0.425454545,0.235454545,General_Food
13934,Beef Products,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",189,20.68,11.13,0,0,0,0,0.571,0.98,0,0.35,11,5.526,0.112,0.074,24,0.073,1.51,21,0.01,194,24.1,3.54,0,0.335882353,0.408333333,0,0.023333333,0.0275,0.345375,0.086153846,0.061666667,0.02,8.11E-05,0.05,0.277142857,0.438181818,0.321818182,General_Food
17159,"Lamb, Veal, and Game Products","Game meat, boar, wild, cooked, roasted",160,28.3,4.38,0,0,0,0,0.418,0.7,0,0.38,6,4.21,0.14,0.31,16,0.056,1.12,27,0,134,13,3.01,0,0.245882353,0.291666667,0,0.025333333,0.015,0.263125,0.107692308,0.258333333,0.013333333,6.22E-05,0.064285714,0.191428571,0.236363636,0.273636364,General_Food
20523,Cereal Grains and Pasta,"Spaghetti, protein-fortified, cooked, enriched (n x 6.25)",164,8.86,0.21,30.88,0,2,0,0.064,0,0,0,132,1.837,0.161,0.298,10,0.084,0.72,30,0.417,50,25.2,0.5,0,0.037647059,0,0,0,0.33,0.1148125,0.123846154,0.248333333,0.008333333,9.33E-05,0.071428571,0.071428571,0.458181818,0.045454545,General_Food
23177,Beef Products,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, raw",162,21.44,8.5,0,0,0,2,0.479,1.96,0,0.18,3,5.538,0.278,0.13,7,0.071,2.04,22,0.071,153,27.5,5.63,0.002222222,0.281764706,0.816666667,0,0.012,0.0075,0.346125,0.213846154,0.108333333,0.005833333,7.89E-05,0.052380952,0.218571429,0.5,0.511818182,General_Food
15116,Finfish and Shellfish Products,"Fish, trout, rainbow, wild, cooked, dry heat",150,22.92,5.82,0,0,0,15,0.346,6.3,2,0,19,5.77,0.097,0.152,86,0.058,0.38,31,0.021,269,13.2,0.51,0.016666667,0.203529412,2.625,0.022222222,0,0.0475,0.360625,0.074615385,0.126666667,0.071666667,6.44E-05,0.073809524,0.384285714,0.24,0.046363636,General_Food
18160,Baked Products,"Cookies, chocolate chip, commercially prepared, soft-type",444,3.63,19.77,65.75,37.1,1.8,0,0.05,0,0,1.55,45,2.06,0.283,0.14,17,0.227,4.07,29,0.423,61,3.1,0.54,0,0.029411765,0,0,0.103333333,0.1125,0.12875,0.217692308,0.116666667,0.014166667,0.000252222,0.069047619,0.087142857,0.056363636,0.049090909,Weight_Gain
19809,Snacks,"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, salted",536,7,34.6,52.9,0,4.8,0,0.66,0,31.1,0,45,3.827,0.197,0.167,24,0.306,1.63,67,0.44,165,8.1,1.09,0,0.388235294,0,0.345555556,0,0.1125,0.2391875,0.151538462,0.139166667,0.02,0.00034,0.15952381,0.235714286,0.147272727,0.099090909,Weight_Gain
16428,Legumes and Legume Products,"Tofu, dried-frozen (koyadofu), prepared with calcium sulfate",472,47.94,30.34,12.79,0,1.2,0,0.286,0,0.7,0,92,1.189,0.317,0.494,2134,1.179,9.73,181,3.689,483,54.3,4.9,0,0.168235294,0,0.007777778,0,0.23,0.0743125,0.243846154,0.411666667,1.778333333,0.00131,0.430952381,0.69,0.987272727,0.445454545,Weight_Gain
11099,Vegetables and Vegetable Products,"Brussels sprouts, cooked, boiled, drained, without salt",36,2.55,0.5,7.1,1.74,2.6,39,0.178,0,62,0.43,60,0.607,0.08,0.107,36,0.083,1.2,20,0.227,56,1.5,0.33,0.043333333,0.104705882,0,0.688888889,0.028666667,0.15,0.0379375,0.061538462,0.089166667,0.03,9.22E-05,0.047619048,0.08,0.027272727,0.03,General_Food
9032,Fruits and Fruit Juices,"Apricots, dried, sulfured, uncooked",241,3.39,0.51,62.64,53.44,7.3,180,0.143,0,1,4.33,10,2.589,0.074,0.015,55,0.343,2.66,32,0.235,71,2.2,0.39,0.2,0.084117647,0,0.011111111,0.288666667,0.025,0.1618125,0.056923077,0.0125,0.045833333,0.000381111,0.076190476,0.101428571,0.04,0.035454545,Weight_Loss
13927,Beef Products,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",308,25.26,22.21,0,0,0,0,0.39,2.41,0,0,6,3.52,0.26,0.11,8,0.156,3.15,26,0.015,210,24.4,4.88,0,0.229411765,1.004166667,0,0,0.015,0.22,0.2,0.091666667,0.006666667,0.000173333,0.061904762,0.3,0.443636364,0.443636364,Weight_Gain
6012,"Soups, Sauces, and Gravies","Soup, chicken with dumplings, canned, condensed",79,4.58,4.51,4.93,0.46,0.4,25,0.03,0.13,0,0.44,2,1.43,0.059,0.013,12,0.1,0.51,3,0.4,50,9.8,0.3,0.027777778,0.017647059,0.054166667,0,0.029333333,0.005,0.089375,0.045384615,0.010833333,0.01,0.000111111,0.007142857,0.071428571,0.178181818,0.027272727,General_Food
17057,"Lamb, Veal, and Game Products","Lamb, domestic, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",211,25.48,11.32,0,0,0,0,0.17,2.81,0,0.17,21,6.07,0.26,0.1,24,0.129,1.81,26,0.028,216,30.9,6.48,0,0.1,1.170833333,0,0.011333333,0.0525,0.379375,0.2,0.083333333,0.02,0.000143333,0.061904762,0.308571429,0.561818182,0.589090909,General_Food
3136,Baby Foods,"Babyfood, fruit, prunes with tapioca, without ascorbic acid, strained",69,0.6,0.1,18.5,10.97,2.7,23,0.081,0,0.8,0.6,1,0.525,0.075,0.022,15,0.061,0.35,10,0,15,0.5,0.09,0.025555556,0.047647059,0,0.008888889,0.04,0.0025,0.0328125,0.057692308,0.018333333,0.0125,6.78E-05,0.023809524,0.021428571,0.009090909,0.008181818,General_Food
9246,Fruits and Fruit Juices,"Peaches, dried, sulfured, uncooked",239,3.61,0.76,61.33,41.74,8.2,108,0.067,0,4.8,0.19,0,4.375,0.212,0.002,28,0.364,4.06,42,0.305,119,0.5,0.57,0.12,0.039411765,0,0.053333333,0.012666667,0,0.2734375,0.163076923,0.001666667,0.023333333,0.000404444,0.1,0.17,0.009090909,0.051818182,Weight_Loss
6179,"Soups, Sauces, and Gravies","Sauce, fish, ready-to-serve",35,5.06,0.01,3.64,3.64,0,4,0.396,0.48,0.5,0,51,2.313,0.057,0.012,43,0.05,0.78,175,0.233,7,9.1,0.2,0.004444444,0.232941176,0.2,0.005555556,0,0.1275,0.1445625,0.043846154,0.01,0.035833333,5.56E-05,0.416666667,0.01,0.165454545,0.018181818,General_Food
1208,Dairy and Egg Products,"Cheese, provolone, reduced fat",274,24.7,17.6,3.5,0.55,0,141,0.073,1.46,0,0.15,10,0.156,0.321,0.019,756,0.026,0.52,28,0.01,496,14.5,3.23,0.156666667,0.042941176,0.608333333,0,0.01,0.025,0.00975,0.246923077,0.015833333,0.63,2.89E-05,0.066666667,0.708571429,0.263636364,0.293636364,General_Food
17014,"Lamb, Veal, and Game Products","Lamb, domestic, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",191,28.3,7.74,0,0,0,0,0.17,2.64,0,0.18,23,6.34,0.29,0.11,8,0.12,2.12,26,0.028,206,30.1,4.94,0,0.1,1.1,0,0.012,0.0575,0.39625,0.223076923,0.091666667,0.006666667,0.000133333,0.061904762,0.294285714,0.547272727,0.449090909,General_Food
11044,Vegetables and Vegetable Products,"Mung beans, mature seeds, sprouted, cooked, boiled, drained, without salt",21,2.03,0.09,4.19,2.84,0.8,1,0.054,0,11.4,0.07,29,0.817,0.102,0.05,12,0.122,0.65,14,0.14,28,0.6,0.47,0.001111111,0.031764706,0,0.126666667,0.004666667,0.0725,0.0510625,0.078461538,0.041666667,0.01,0.000135556,0.033333333,0.04,0.010909091,0.042727273,General_Food
17381,"Lamb, Veal, and Game Products","Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, raw",121,20.93,4.09,0,0,0,3,0.225,1.89,0,0.3,0,5.234,0.201,0.14,4,0.123,1.4,24,0.011,197,3.6,3.26,0.003333333,0.132352941,0.7875,0,0.02,0,0.327125,0.154615385,0.116666667,0.003333333,0.000136667,0.057142857,0.281428571,0.065454545,0.296363636,General_Food
19820,Snacks,"Snacks, sesame sticks, wheat-based, unsalted",541,10.9,36.7,46.5,0,0,4,0.086,0,0,0,22,1.552,0.063,0.123,170,0.406,0.74,45,0.904,138,17.1,1.17,0.004444444,0.050588235,0,0,0,0.055,0.097,0.048461538,0.1025,0.141666667,0.000451111,0.107142857,0.197142857,0.310909091,0.106363636,Weight_Gain
18631,Baked Products,"PILLSBURY, Crusty French Loaf, refrigerated dough",243,8.59,2.88,46.35,5.06,2.6,0,0,0,0,0,0,0,0,0,19,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015833333,0,0,0,0,0,General_Food
19230,Sweets,"Frostings, vanilla, creamy, ready-to-eat",418,0,16.23,67.89,63.1,0,0,0,0,0,1.53,8,0.22,0.302,0.01,3,0,0.16,1,0,18,0.1,0.07,0,0,0,0,0.102,0.02,0.01375,0.232307692,0.008333333,0.0025,0,0.002380952,0.025714286,0.001818182,0.006363636,Weight_Gain
23138,Beef Products,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",210,18.87,14.99,0,0,0,4,0.337,2.94,0,0.18,3,3.821,0.166,0.07,15,0.083,2.16,16,0.012,177,19.6,7.02,0.004444444,0.198235294,1.225,0,0.012,0.0075,0.2388125,0.127692308,0.058333333,0.0125,9.22E-05,0.038095238,0.252857143,0.356363636,0.638181818,General_Food
13915,Beef Products,"Beef, short loin, top loin, steak, separable lean and fat, trimmed to 1/8"" fat, prime, raw",281,19,22.17,0,0,0,0,0.39,2.75,0,0,6,3.88,0.14,0.09,6,0.069,1.58,18,0.012,163,17.3,3.14,0,0.229411765,1.145833333,0,0,0.015,0.2425,0.107692308,0.075,0.005,7.67E-05,0.042857143,0.232857143,0.314545455,0.285454545,General_Food
28011,Baked Products,"KELLOGG'S, EGGO, Waffles, Cinnamon Toast",325,5.5,11.9,49.5,18.2,1.4,489,0.65,2.3,0,0,0,6.5,0.55,0.49,272,0,6.8,15,0,277,0,0.4,0.543333333,0.382352941,0.958333333,0,0,0,0.40625,0.423076923,0.408333333,0.226666667,0,0.035714286,0.395714286,0,0.036363636,Weight_Gain
16593,Legumes and Legume Products,"MORNINGSTAR FARMS Hot and Spicy Veggie Sausage Patties, frozen, unprepared",188,21.8,7.4,8.5,0.2,2.3,0,0.5,5.5,3,0,0,5.3,0.3,0.8,40,0,3.8,26,0,232,0,0.9,0,0.294117647,2.291666667,0.033333333,0,0,0.33125,0.230769231,0.666666667,0.033333333,0,0.061904762,0.331428571,0,0.081818182,General_Food
6194,"Soups, Sauces, and Gravies","Soup, chicken broth, ready-to-serve",6,0.64,0.21,0.44,0.43,0,0,0,0.02,0,0.04,0,0.219,0.059,0.021,4,0.015,0.07,1,0.015,4,0.4,0.07,0,0,0.008333333,0,0.002666667,0,0.0136875,0.045384615,0.0175,0.003333333,1.67E-05,0.002380952,0.005714286,0.007272727,0.006363636,General_Food
8202,Breakfast Cereals,"Cereals ready-to-eat, GENERAL MILLS, OATMEAL CRISP, Crunchy Almond",390,9.89,6.69,78.09,22.89,8.2,0,0.66,0,0,1.46,100,6.69,0.1,0.2,33,0.345,15,67,0,167,17.3,1.5,0,0.388235294,0,0,0.097333333,0.25,0.418125,0.076923077,0.166666667,0.0275,0.000383333,0.15952381,0.238571429,0.314545455,0.136363636,Weight_Gain
11245,Vegetables and Vegetable Products,"Lambsquarters, cooked, boiled, drained, without salt",32,3.2,0.7,5,0.62,2.1,391,0.174,0,37,1.85,14,0.9,0.26,0.1,258,0.197,0.7,23,0.525,45,0.9,0.3,0.434444444,0.102352941,0,0.411111111,0.123333333,0.035,0.05625,0.2,0.083333333,0.215,0.000218889,0.054761905,0.064285714,0.016363636,0.027272727,General_Food
8495,Breakfast Cereals,"Cereals ready-to-eat, MALT-O-MEAL, Cocoa DYNO-BITES",402,4.09,3.05,89.4,45.2,1.1,942,3.31,8.18,0,0.06,584,25.62,2.29,1.6,17,0.162,6.8,30,0,70,8.6,5.44,1.046666667,1.947058824,3.408333333,0,0.004,1.46,1.60125,1.761538462,1.333333333,0.014166667,0.00018,0.071428571,0.1,0.156363636,0.494545455,Weight_Gain
10031,Pork Products,"Pork, fresh, loin, blade (roasts), bone-in, separable lean and fat, cooked, roasted",254,24.29,16.71,0,0,0,4,0.436,0.79,0,0.22,0,6.705,0.379,0.482,31,0.094,0.81,19,0.016,194,38.7,3.21,0.004444444,0.256470588,0.329166667,0,0.014666667,0,0.4190625,0.291538462,0.401666667,0.025833333,0.000104444,0.045238095,0.277142857,0.703636364,0.291818182,General_Food
3198,Baby Foods,"Babyfood, cereal, with egg yolks, junior",52,1.9,1.8,7.1,0,0.9,41,0.02,0.06,0.7,0,3,0.048,0.045,0.008,24,0.022,0.51,3,0,40,0,0.29,0.045555556,0.011764706,0.025,0.007777778,0,0.0075,0.003,0.034615385,0.006666667,0.02,2.44E-05,0.007142857,0.057142857,0,0.026363636,General_Food
9354,Fruits and Fruit Juices,"Pineapple, canned, juice pack, drained",60,0.51,0.11,15.56,14.26,1.3,3,0.075,0,9.4,0.02,5,0.284,0.021,0.102,16,0.107,0.28,15,0,7,0.4,0.1,0.003333333,0.044117647,0,0.104444444,0.001333333,0.0125,0.01775,0.016153846,0.085,0.013333333,0.000118889,0.035714286,0.01,0.007272727,0.009090909,General_Food
14051,Beverages,"Alcoholic beverage, distilled, vodka, 80 proof",231,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.005,0,0.01,0.01,0,0,5,0,0,0,0,0,0,0,0,0,0.005384615,0.004166667,0,1.11E-05,0,0.007142857,0,0,General_Food
33871,Baby Foods,"Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, powder, with ARA and DHA (formerly ROSS)",512,15.36,27.65,52.2,52.2,0,465,0.307,1.54,61,10.3,131,5.376,0.768,0.512,998,0.461,10.2,46,0.026,666,9.2,3.84,0.516666667,0.180588235,0.641666667,0.677777778,0.686666667,0.3275,0.336,0.590769231,0.426666667,0.831666667,0.000512222,0.10952381,0.951428571,0.167272727,0.349090909,Weight_Gain
3930,Baby Foods,"Infant formula, MEAD JOHNSON,NEXT STEP PROSOBEE, prepared from powder",67,2.14,2.91,8.08,7.77,0,58,0.04,0.19,7.9,0.87,18,0.66,0.059,0.052,128,0.05,1.31,7,0.033,85,1.8,0.79,0.064444444,0.023529412,0.079166667,0.087777778,0.058,0.045,0.04125,0.045384615,0.043333333,0.106666667,5.56E-05,0.016666667,0.121428571,0.032727273,0.071818182,General_Food
17262,"Lamb, Veal, and Game Products","Lamb, new zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, raw",311,15.87,27,0,0,0,0,0.09,2.22,0,0,1,6.29,0.26,0.12,15,0.067,1.43,13,0.017,153,1.3,2.19,0,0.052941176,0.925,0,0,0.0025,0.393125,0.2,0.1,0.0125,7.44E-05,0.030952381,0.218571429,0.023636364,0.199090909,Weight_Gain
17208,"Lamb, Veal, and Game Products","Veal, variety meats and by-products, lungs, cooked, braised",104,18.74,2.64,0,0,0,0,0.06,2.38,34,0,8,2.289,0.131,0.032,7,0.221,3.61,8,0.015,232,19.8,1.2,0,0.035294118,0.991666667,0.377777778,0,0.02,0.1430625,0.100769231,0.026666667,0.005833333,0.000245556,0.019047619,0.331428571,0.36,0.109090909,General_Food
17110,"Lamb, Veal, and Game Products","Veal, rib, separable lean and fat, raw",162,18.86,9.01,0,0,0,0,0.42,1.29,0,0.21,12,6.68,0.23,0.07,13,0.102,0.86,22,0.027,184,8.2,3.24,0,0.247058824,0.5375,0,0.014,0.03,0.4175,0.176923077,0.058333333,0.010833333,0.000113333,0.052380952,0.262857143,0.149090909,0.294545455,General_Food
20122,Cereal Grains and Pasta,"Spaghetti, protein-fortified, dry, enriched (n x 5.70)",375,19.86,2.23,67.56,0,0,0,0.178,0,0,0,458,7.654,0.475,1.187,39,0.278,4.15,65,0.91,163,0,1.79,0,0.104705882,0,0,0,1.145,0.478375,0.365384615,0.989166667,0.0325,0.000308889,0.154761905,0.232857143,0,0.162727273,Weight_Gain
6981,"Soups, Sauces, and Gravies","Soup, bouillon cubes and granules, low sodium, dry",438,16.7,13.89,64.88,14.47,0.2,25,0.1,0.3,1.1,0.72,21,2.46,0.43,0.1,187,0,1.03,56,0,166,27.6,0.09,0.027777778,0.058823529,0.125,0.012222222,0.048,0.0525,0.15375,0.330769231,0.083333333,0.155833333,0,0.133333333,0.237142857,0.501818182,0.008181818,Weight_Gain
